año,campaña,clasificación,parámetro,ld,lc,unidad,ti001,ti004,ti006,ti008,sf015,si022,si023,vl032,vl033,ca044,ca046,ca047,av053,av054,qu061,qu063,bz078,bz080,en081,en084,bs091,bs092,en ad,ca cu01,ca cu02,ca cu03,ca cu04,ca cu05
2021,primavera,Plaguicidas_multiresíduo,Glifosato,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Glufosinato,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Haloxifop,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Imazalil,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Imazapic,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Imazapir,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Imazetapir,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Linuron,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Lufenuron,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Metsulfuron_metil,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Nicosulfuron,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Herbicidas_cuaternarios_(Quats),Paraquat,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Pendimetalina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Picloram,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Prometrina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,19,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Setoxidim,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Sulfentrazone,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Sulfosato,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Plaguicidas_multiresíduo,Trialato,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Hidrocarburos aromáticos,Benceno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Otros,Bencidina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Clorobenceno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Cloroformo,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Dicloroetileno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Diclorobenceno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Dicloroetano,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Dicloropropano,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Dicloropropeno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Hidrocarburos aromáticos,Dinitrotolueno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Hidrocarburos aromáticos,Etilbenceno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Hexaclorobutadieno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Hexaclorociclohexano,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Hexaclorociclopentadieno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Hexacloroetano,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Pentaclorobenceno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Pentacloroetano,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Tetraclorobenceno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Tetracloroetano,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Tetracloroetileno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Tetracloruro_de_carbono,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Hidrocarburos aromáticos,Tolueno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Otros,Tribromometano,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,"1,2,3_Triclorobenceno",-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,"1,2,4_Triclorobenceno",-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,"1,3,5_Triclorobenceno",-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,"1,1,1_Tricloroetano",-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,"1,1,2_Tricloroetano",-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Organoclorados,Tricloroetileno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Hidrocarburos aromáticos,Hidrocarburos aromáticos_aromáticos,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Aluminio,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Antimonio,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Arsénico,-,-,µg_l,-,ND,4,ND,6,ND,10.5,5.5,-,6.5,5,5,9.5,9,10,-,5.5,6.5,6,ND,ND,ND,ND,5,6,8.5,6.5,4.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Bario,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Berilio,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Boro,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Cinc,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Cobre,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Cromo_VI,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Manganeso,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Mercurio_total,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,5,-,ND,ND,10,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Níquel,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Plata,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_metaloides,Plomo,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Metales_y_no_metales,Selenio,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Amoxicilina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Productos_de_cuidado_personal,Anilina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Atenolol,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Cafeína,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Cefalexina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Ciprofloxacina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Cloranfenicol,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Diclofenaco,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Difenilhidramina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Dipirona,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Enalapril,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Eritromicina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Ibuprofeno,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Ionóforos_de_uso_veterinario,Monensina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Norfloxacina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Oxitetraciclina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Paracetamol,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Fármacos_de_uso_humano,Salbutamol,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Antibióticos_sulfamidas,Sulfametoxazol,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Antibióticos_sulfamidas,Sulfatiazol,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Ionóforos_de_uso_veterinario,Tetraciclina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,primavera,Ionóforos_de_uso_veterinario,Tilosina,-,-,µg_l,-,ND,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Parámetros_generales,Dureza,2,5,mgCaCO3_l,38,34,44,36,37.5,37.5,52.5,34.5,60,-,-,-,76,75,75,72.5,87.5,44,59,65.5,75,81,22.5,79,-,-,89.5,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Parámetros_generales,Fluoruros,0.01,0.03,mg_l,125,165,0.12,135,0.14,245,285,215,0.19,-,-,-,255,0.26,0.42,305,0.28,205,215,0.26,305,275,0.22,245,-,-,345,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Parámetros_generales,Nitritos,5,0.01,mg_l,0.02,0.04,45,25,45,125,0.4,0.19,0.1,-,-,-,0.19,0.1,465,485,0.84,0.4,215,0.05,255,0.04,0.26,0.19,-,-,0.05,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Parámetros_generales,Sólidos_totales,8,25,mg_l,288,94,581.5,116.5,994,1203,512,558,773.5,-,-,-,90,1018.5,933,1212.5,210,9073.5,129,861,59,1275,346,75.5,-,-,45,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Parámetros_generales,Sulfatos,0.3,1,mg_l,16.5,24.5,21.5,20,25.5,23.5,29,24,24,-,-,-,34,33,39,34,39.5,32,28.5,31.5,40,34.5,33,24,-,-,25,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
